value,Label
93.24882486,1
91.05978759,1
92.5635384,1
91.22064722,1
92.11663472,1
92.85742917,1
93.21990246,1
91.82224782,1
92.70228321,1
89.62150763,1
88.16452018,1
87.93193878,1
87.70516499,1
86.19064087,1
84.36113355,1
83.61403988,1
82.24678748,1
82.20871193,1
83.7626603,1
85.19521312,1
84.90739747,1
84.57763243,1
85.50091305,1
85.31962688,1
84.92520547,1
83.79663023,1
85.40292843,1
86.03411485,1
86.54608576,1
86.73272121,1
85.45975514,1
86.37464344,1
87.22142453,1
86.84317961,1
87.54602085,1
87.22371519,1
86.62274904,1
85.90039038,1
85.87863416,1
83.91669303,1
85.37149867,1
84.68380098,1
83.54349032,1
82.45550231,1
83.11111247,1
83.22213077,1
84.91454895,1
86.45843484,1
86.25484395,1
85.50156263,1
83.22345126,1
83.79594057,1
82.22390778,1
82.22175083,1
83.84341973,1
85.07388505,1
87.41567049,1
88.12017201,1
89.07190439,1
91.07984277,1
90.99221725,1
90.39122429,1
91.9747941,1
91.97332889,1
91.74528522,1
90.81949407,1
91.9704521,1
91.45383517,1
90.7819457,1
91.28893289,1
89.6055067,1
90.45998121,1
91.94958045,1
91.57948018,1
90.73174261,1
91.64977618,1
90.30977986,1
90.42436598,1
91.34884475,1
88.90959989,1
88.92127008,1
88.774833,1
89.20751836,1
88.13606443,1
88.92516048,1
89.36418543,1
88.11209635,1
87.78895682,1
88.69582423,1
88.185218,1
88.09366416,1
88.68422518,1
87.27421153,1
88.73522859,1
86.80560688,1
87.6158549,1
88.60673425,1
89.0455641,1
89.16503076,1
88.61485072,1
87.28316335,1
87.98631419,1
86.96243337,1
87.65709005,1
88.83204086,1
87.88544855,1
89.16241774,1
87.76116177,1
87.88274909,1
88.54020478,1
87.22275408,1
87.10082541,1
87.35945872,1
88.09413858,1
88.83404447,1
88.23247711,1
88.06380889,1
88.98463656,1
87.56009511,1
87.38045157,1
88.23144633,1
88.00056155,1
88.08069085,1
87.97657943,1
88.25107131,1
86.93437855,1
87.6763562,1
87.45030957,1
87.09870215,1
87.26144522,1
87.94525226,1
87.24105343,1
87.34922223,1
88.07031054,1
86.17567152,1
86.25226337,1
87.51080408,1
86.87226953,1
87.09382157,1
85.29443312,1
86.12820926,1
86.24341305,1
85.03387651,1
85.25525178,1
86.8064631,1
84.87842979,1
85.32677337,1
86.00817668,1
85.50483572,1
85.72460445,1
85.55279016,1
83.54574105,1
83.51752215,1
85.12471105,1
84.17857838,1
84.3749995,1
83.26068767,1
83.38070321,1
83.63769041,1
83.12711582,1
82.05423808,1
82.24214198,1
82.16948427,1
84.36776534,1
83.63085407,1
83.31381689,1
83.7827485,1
84.0991828,1
85.95466598,1
86.41206016,1
84.71615457,1
86.78777081,1
87.53020166,1
86.76996758,1
85.47991984,1
86.65057763,1
84.59243487,1
84.34998652,1
84.64197142,1
83.78604343,1
82.88742768,1
83.0564134,1
83.97169132,1
83.06977418,1
82.22863743,1
82.70807675,1
82.33296326,1
82.62653707,1
82.43431112,1
82.48175143,1
82.50069249,1
83.64561936,1
82.86593587,1
82.8033606,1
82.34180613,1
82.4277598,1
82.18122426,1
82.50826828,1
83.04901246,1
82.03158413,1
83.74012247,1
84.0236737,1
84.1737043,1
83.64184928,1
82.14053831,1
83.91691377,1
83.04860727,1
82.58760639,1
83.53959487,1
84.16221322,1
82.98647118,1
82.87925965,1
83.58415419,1
83.01128736,1
82.81673983,1
84.05604503,1
83.88686098,1
84.19648392,1
83.99548289,1
83.96540511,1
84.51443272,1
84.42600048,1
83.95614161,1
84.02101781,1
83.83179369,1
84.29773218,1
83.46482609,1
83.69937159,1
84.64676423,1
85.57077618,1
84.01375456,1
85.64826536,1
83.82267399,1
83.71779916,1
84.76649423,1
83.95493805,1
85.85770387,1
84.16250704,1
85.65762284,1
84.48026923,1
85.19665801,1
86.08315503,1
84.41009382,1
85.90715277,1
86.40667579,1
85.40978029,1
85.92212279,1
86.18205232,1
86.89679401,1
85.84129469,1
85.71105216,1
85.17898528,1
85.34455514,1
86.20410402,1
86.02168995,1
86.4281297,1
86.63258545,1
87.63655291,1
88.48201284,1
87.96263532,1
87.52726882,1
86.92590287,1
88.05120505,1
89.1830476,1
87.89440444,1
89.47575606,1
88.33034389,1
89.44426832,1
88.93538867,1
88.79094577,1
89.3117754,1
89.55781035,1
88.43529928,1
89.5200619,1
89.26712861,1
90.23369449,1
90.09368663,1
90.74362081,1
91.04812,1
90.64089027,1
90.82356991,1
90.42230833,1
90.87425012,1
92.2932404,1
90.60119131,1
90.85411065,1
91.99949237,1
91.42251154,1
92.63781247,1
90.96413509,1
91.84379139,1
91.03020881,1
90.2785564,1
91.73682948,1
89.990302,1
89.02499026,1
89.13101435,1
89.50931639,1
88.68625131,1
87.73659491,1
89.10222181,1
88.74461723,1
87.44963528,1
87.54466669,1
87.50475003,1
89.5099557,1
88.70838363,1
90.23540353,1
89.95864819,1
89.87412509,1
89.15299026,1
89.00295213,1
90.19096061,1
91.0496324,1
89.55238827,1
91.06183979,1
90.44913486,1
90.78954204,1
90.6247021,1
89.43021875,1
90.24338054,1
89.74775841,1
89.39936967,1
89.57930037,1
88.36106259,1
89.31491287,1
87.99712095,1
89.1987989,1
89.14267389,1
88.04119194,1
88.28712667,1
87.02034287,1
87.67602965,1
88.19926868,1
88.59799026,1
86.61145192,1
87.81868749,1
86.78908157,1
86.84416367,1
85.55337132,1
85.33258018,1
86.40886036,1
85.02760301,1
86.44850098,1
85.90914994,1
84.31042815,1
85.34763344,1
84.53808926,1
85.332443,1
85.76261363,1
84.31311054,1
84.25510612,1
84.40784408,1
83.39050157,1
82.90717917,1
82.55307982,1
82.77924097,1
83.26942759,1
82.21917877,1
82.03234314,1
82.02344266,1
82.03993032,1
82.27875781,1
83.20202484,1
82.79670424,1
82.62043794,1
84.08984665,1
83.36873758,1
83.22618474,1
85.02315187,1
83.37804708,1
84.43813773,1
84.70252031,1
83.73951655,1
84.01993518,1
84.32663735,1
85.03775891,1
86.6833781,1
85.32469273,1
86.89435718,1
86.59391324,1
87.14025335,1
87.61342166,1
86.86545811,1
86.73464531,1
88.13755137,1
88.29074568,1
87.31985412,1
87.60098241,1
87.10860124,1
87.64253835,1
88.96046833,1
86.70149311,1
87.2948109,1
88.90685573,1
86.96089111,1
86.82874022,1
88.40971213,1
88.34329355,1
87.99162761,1
86.70505074,1
86.86772365,1
88.2111437,1
87.21611193,1
87.1555056,1
86.02871229,1
87.75891791,1
86.79029651,1
86.23345173,1
86.75429518,1
87.14663262,1
86.28406821,1
87.80200076,1
86.78695267,1
86.71285259,1
86.99470085,1
86.6375747,1
85.92017647,1
86.35236971,1
87.55224798,1
85.64218791,1
85.57883793,1
86.30321511,1
86.18316334,1
86.04149081,1
85.76744626,1
86.13857443,1
86.61735415,1
85.47291884,1
85.69799085,1
85.80526753,1
85.63323499,1
86.27221757,1
86.37258683,1
86.48939882,1
85.33367772,1
86.71789908,1
85.98859847,1
84.67821628,1
85.9240103,1
84.83883964,1
84.89483728,1
85.92746708,1
84.66710073,1
85.87045514,1
84.97792971,1
84.89138557,1
85.43274431,1
86.49240299,1
85.66197625,1
84.96833408,1
86.67126808,1
85.51086955,1
86.62290101,1
85.61930244,1
86.30789653,1
84.80087544,1
85.52550048,1
85.83871827,1
85.86784133,1
86.11367698,1
86.56048123,1
85.24461853,1
86.41116789,1
85.61518938,1
87.52432187,1
86.86015927,1
87.0846731,1
85.61524689,1
86.89256318,1
87.33900717,1
86.71604152,1
85.83675297,1
86.37327091,1
86.13366659,1
87.61360157,1
86.44548429,1
87.86747984,1
86.59099644,1
86.66206811,1
86.62413201,1
86.81317359,1
86.309415,1
87.0412695,1
88.22237625,1
86.6083006,1
88.07204458,1
87.52778921,1
86.80137244,1
88.10989513,1
87.40808917,1
87.65632338,1
89.25207825,1
87.32494076,1
88.29051244,1
88.41871404,1
88.58988387,1
89.60523421,1
88.49121895,1
89.15311994,1
90.43955776,1
90.3025924,1
90.67529909,1
90.87257279,1
90.79297577,1
90.7601763,1
91.49621714,1
90.37593704,1
90.67946214,1
90.23580821,1
89.80306617,1
90.16014245,1
90.64072016,1
89.9854643,1
91.65912854,1
89.59392905,1
90.43239745,1
91.12459671,1
91.52640886,1
89.83578177,1
90.15980802,1
89.38811748,1
90.05654202,1
91.20261014,1
91.19533078,1
90.69751377,1
89.24066001,1
90.80434099,1
90.67844904,1
90.31709576,1
89.50766272,1
89.21966258,1
90.16127689,1
90.09377293,1
89.17423594,1
89.43042443,1
89.10555605,1
90.45321413,1
89.61445904,1
90.0158815,1
89.75359518,1
89.30430486,1
89.52603002,1
88.99135585,1
88.74473358,1
89.90285305,1
89.7610231,1
87.89441056,1
88.15215895,1
88.98889188,1
86.67683317,1
86.27172985,1
88.20640035,1
88.05130143,1
87.15508917,1
86.20660696,1
87.18920935,1
86.13292705,1
84.91403233,1
85.02905863,1
84.34836638,1
84.18859112,1
83.81717176,1
84.586774,1
84.01579466,1
83.42958213,1
83.75011147,1
83.9161682,1
83.61012213,1
82.74783836,1
83.01930907,1
83.08214687,1
83.45883793,1
84.05319248,1
84.74386155,1
84.00245761,1
84.0542784,1
86.15663301,1
86.51256424,1
86.12803602,1
85.4425346,1
86.2042481,1
86.55254376,1
87.41492478,1
87.84195122,1
86.75627193,1
88.1368813,1
87.50931895,1
87.06119246,1
87.01123337,1
88.52256033,1
87.22584297,1
87.17906551,1
88.29234703,1
86.97481529,1
87.79622257,1
88.78407283,1
88.50081953,1
89.52104442,1
89.58966269,1
88.57090296,1
88.38913517,1
89.50518838,1
89.33588022,1
88.83869771,1
88.30285966,1
88.75842052,1
88.21806023,1
89.45169436,1
90.75953337,1
89.64642482,1
89.64506847,1
90.54935655,1
90.19452247,1
91.29972291,1
89.16319611,1
91.12422239,1
91.04464865,1
89.97894852,1
90.56413841,1
90.17181717,1
90.39571132,1
90.72020898,1
91.35866308,1
92.02724044,1
91.98375192,1
92.97149707,1
91.78971074,1
91.80963928,1
92.38678821,1
92.00267852,1
92.56753666,1
93.2325477,1
92.73541269,1
93.81262767,1
94.52833259,1
92.11434743,1
93.76461889,1
93.31902609,1
91.273838,1
91.08990785,1
92.63113393,1
90.78893354,1
90.9519568,1
91.06545018,1
91.33462802,1
90.91491066,1
89.17716408,1
89.39277787,1
88.70781286,1
89.95170298,1
88.14037271,1
89.47444722,1
88.31818915,1
88.01005193,1
87.71148775,1
88.74327896,1
87.08923409,1
87.48786306,1
86.28293233,1
86.16289287,1
86.85440025,1
86.92096171,1
86.54295358,1
86.89125592,1
86.09610865,1
85.30604328,1
86.32696008,1
86.62278378,1
87.21981712,1
86.28084138,1
88.01545635,1
86.94452016,1
88.53392038,1
88.02130925,1
88.40742045,1
88.17349038,1
88.15756945,1
90.10957848,1
90.31000845,1
90.07486119,1
89.90621051,1
90.52066194,1
92.24257486,1
92.65529614,1
92.40440938,1
93.5093256,1
92.21734957,1
92.6943953,1
94.55692519,1
92.3260666,1
92.24342425,1
93.06192721,1
92.07704672,1
91.87461256,1
92.53476256,1
90.90987905,1
92.10675739,1
91.23204874,1
90.30838796,1
89.87289344,1
89.66706494,1
90.09222048,1
90.1605226,1
89.93060321,1
89.65784861,1
88.80225746,1
88.54648635,1
90.04006506,1
89.40655261,1
89.92660546,1
89.64596975,1
90.69258882,1
90.42693709,1
90.01269756,1
89.90502684,1
90.62100056,1
90.55901667,1
90.57067869,1
90.60147342,1
91.39664794,1
91.05592333,1
92.15360623,1
92.93703387,1
91.82436295,1
91.68176561,1
92.06221244,1
92.5124226,1
92.82230356,1
91.2199615,1
92.23684491,1
92.83899984,1
91.34718487,1
91.42448639,1
91.63013437,1
91.74787679,1
92.74764993,1
92.15636635,1
93.57887749,1
93.13427487,1
93.27745639,1
92.00883642,1
91.57837206,1
92.39735675,1
91.48548671,1
91.84845863,1
93.26561074,1
92.05212514,1
92.86605446,1
92.09554146,1
93.05146184,1
92.63507744,1
93.75314401,1
93.31367684,1
92.43625457,1
91.75250542,1
92.2405309,1
92.79637848,1
92.43619929,1
91.93560603,1
93.8439109,1
92.25096258,1
92.90390912,1
93.45690345,1
93.90471427,1
93.1058648,1
92.69203953,1
92.025835,1
93.548722,1
92.45277075,1
92.76892235,1
92.08081766,1
92.50991401,1
92.58237851,1
92.35578296,1
94.48945611,1
94.00648335,1
94.20440933,1
93.59376473,1
94.4337602,1
94.33117659,1
93.78867887,1
92.73966807,1
94.04995389,1
92.43802204,1
92.84429139,1
93.88532912,1
93.17864112,1
93.88911586,1
93.67690603,1
94.14441397,1
93.68615892,1
92.63726316,1
92.32775235,1
93.94628534,1
92.32503295,1
93.28063823,1
93.02352734,1
92.52357681,1
92.42941363,1
92.26113857,1
93.95502258,1
94.18795715,1
94.0633579,1
92.91773886,1
93.38938031,1
93.17856803,1
92.39162974,1
93.70513657,1
93.68092836,1
93.3631789,1
92.33748444,1
92.08484039,1
93.87484873,1
93.19653426,1
94.14735482,1
92.4135707,1
93.34345477,1
92.96895968,1
91.75317008,1
92.84172189,1
91.68295458,1
92.95616905,1
91.87348016,1
92.62590051,1
92.22110532,1
92.74725261,1
92.90306123,1
92.09370985,1
92.81539803,1
93.24096063,1
92.09858885,1
92.17781775,1
91.99479743,1
92.07523982,1
92.72574844,1
92.85747725,1
92.57899017,1
92.27877072,1
91.9950937,1
93.1703581,1
91.85983125,1
92.54288175,1
91.65067053,1
92.10133671,1
92.66544333,1
91.51420324,1
93.30933405,1
92.24247502,1
92.99606906,1
92.86350227,1
92.53845142,1
92.92507245,1
91.04121271,1
91.38673368,1
91.85847705,1
91.96873263,1
92.72628825,1
91.13057053,1
92.53324825,1
91.47770325,1
91.13887929,1
90.23486217,1
92.08717877,1
90.84406923,1
90.99572815,1
89.93275148,1
91.64489028,1
91.29826746,1
91.64916864,1
90.38336147,1
90.17688949,1
91.9220456,1
89.67048923,1
91.19614051,1
90.0936479,1
90.53494364,1
91.87429411,1
91.84533759,1
91.40617991,1
91.92524834,1
91.43423695,1
91.8183895,1
90.09155908,1
91.34019505,1
90.64884326,1
90.53622368,1
90.43101905,1
90.35508584,1
89.91762212,1
91.77215585,1
89.35570997,1
91.25807859,1
90.51034828,1
91.31640776,1
89.9435267,1
89.60557531,1
89.85450199,1
89.88501524,1
89.31238199,1
89.73685652,1
89.62283024,1
89.43521378,1
89.07014318,1
89.57271725,1
87.70399198,1
89.08749414,1
89.18987216,1
88.08452744,1
88.3361422,1
89.30804121,1
88.62696385,1
86.97738285,1
87.34584509,1
88.98882678,1
88.7721553,1
88.39903092,1
88.0230354,1
89.25065664,1
89.07775383,1
89.41749579,1
87.29061172,1
88.36515414,1
89.05155719,1
89.33444756,1
88.33957164,1
89.60853625,1
89.3423499,1
87.89068576,1
89.4211801,1
89.3418334,1
88.77601495,1
89.33005978,1
89.95859951,1
87.75157735,1
87.98599779,1
88.5568024,1
88.57983084,1
88.52949525,1
89.98210758,1
90.1106514,1
89.0467752,1
88.32243847,1
89.3620601,1
88.84336262,1
88.8653341,1
89.10460867,1
89.61168709,1
90.49467637,1
90.32877612,1
88.72233074,1
90.48488074,1
90.26016336,1
91.38867313,1
90.60569808,1
92.33857219,1
91.43943817,1
92.27434518,1
92.8371105,1
92.53288242,1
91.94994182,1
92.58945556,1
92.62289663,1
94.05744203,1
93.83610897,1
94.36181804,1
94.69496004,1
95.02924484,1
94.17565234,1
94.39445922,1
94.25622865,1
94.82776083,1
94.74061269,1
95.48309536,1
94.8614873,1
94.79135342,1
94.07055918,1
96.12586836,1
94.68594171,1
94.21713354,1
95.75369717,1
94.58511128,1
95.36811173,1
96.08578019,1
94.31965884,1
95.66545488,1
95.9552957,1
94.60658853,1
95.46659283,1
93.86811496,1
95.96336216,1
95.65660628,1
94.85626218,1
95.03003653,1
95.38955424,1
94.91397375,1
93.90294628,1
94.9791209,1
95.51035764,1
95.49245046,1
94.9120493,1
94.12323797,1
95.16992874,1
95.56320496,1
95.82120463,1
95.80876799,1
94.42254722,1
95.15557927,1
94.11514352,1
95.33048815,1
95.19612651,1
93.5254905,1
95.28591991,1
93.90397098,1
95.41508226,1
95.21853609,1
94.13826486,1
95.18953696,1
94.30458613,1
93.21932668,1
94.01579171,1
95.04575094,1
95.22996706,1
93.61598822,1
93.20836725,1
92.83104101,1
94.61932567,1
94.36253961,1
94.63232872,1
92.64656936,1
93.594419,1
93.86922726,1
94.69000603,1
93.21273493,1
93.22703803,1
93.65037383,1
94.29357411,1
93.5726019,1
93.99019254,1
93.48692876,1
92.04237592,1
92.94199916,1
92.68868867,1
92.50963407,1
92.02200339,1
93.00455172,1
92.98376168,1
93.35481125,1
92.14193668,1
93.83002025,1
92.19863873,1
93.34438066,1
93.76566606,1
91.65123601,1
92.70512006,1
93.51446165,1
92.40663479,1
92.60605975,1
93.405017,1
92.02994014,1
91.78599108,1
93.13256933,1
91.91158967,1
91.91239129,1
91.96009363,1
90.96668773,1
92.10770456,1
92.2244991,1
90.96029419,1
90.93831501,1
92.34609761,1
91.3812304,1
91.69803329,1
91.50247183,1
90.91618957,1
92.23756309,1
92.45630885,1
92.21752209,1
91.91649425,1
91.75651835,1
92.37010657,1
91.17095499,1
91.22808775,1
90.20077982,1
91.68433105,1
91.31409765,1
91.42170221,1
91.41306215,1
91.47041259,1
91.74515774,1
90.14680642,1
90.9582675,1
89.63747621,1
91.33713981,1
91.78199908,1
90.07576066,1
91.16067054,1
89.78936402,1
90.96969964,1
91.48859038,1
90.55183052,1
90.89828309,1
90.04705646,1
91.87837085,1
89.95950984,1
90.61735977,1
89.963805,1
90.17090501,1
91.24836311,1
89.97492603,1
91.81372013,1
90.3465988,1
91.29339405,1
89.94377207,1
91.19027701,1
90.75982849,1
90.08327927,1
91.57334555,1
89.99270097,1
90.57714653,1
91.6759923,1
90.73676167,1
89.80911025,1
91.87215483,1
89.77252631,1
89.6507654,1
91.93846238,1
91.07497682,1
90.40008412,1
89.96510923,1
90.87296628,1
89.92758505,1
90.30325352,1
90.92707244,1
90.07355625,1
91.18899221,1
90.9468432,1
90.05169846,1
91.73282111,1
90.32217035,1
91.95399182,1
90.761707,1
92.62293135,1
91.04564699,1
92.27659907,1
92.31976771,1
93.17661095,1
93.56369802,1
93.14486609,1
93.27800948,1
93.34122262,1
93.15896213,1
93.53348767,1
95.01982175,1
92.99670492,1
95.44391464,1
93.65285584,1
95.78313677,1
93.80977399,1
93.92752619,1
94.94598093,1
96.26207709,1
94.86550734,1
94.34227974,1
96.7285331,1
96.34823128,1
95.60318337,1
95.92157114,1
95.2495639,1
96.16843666,1
96.74763633,1
95.68161387,1
95.77515293,1
96.40147622,1
96.77525634,1
96.17789747,1
96.83562393,1
96.5601154,1
96.8030312,1
96.87299059,1
96.90002961,1
96.95238327,1
96.17217837,1
96.12835774,1
96.33010965,1
95.94767601,1
95.97734544,1
95.20380784,1
96.72956453,1
96.41736338,1
96.64599224,1
94.46593292,1
95.58279703,1
96.18598849,1
95.63112261,1
95.84455818,1
95.04674042,1
94.80439609,1
95.18651889,1
95.5281332,1
93.48074662,1
94.27135992,1
94.24184452,1
94.7830233,1
94.5116714,1
94.82046794,1
93.78968776,1
94.02858114,1
92.99381518,1
92.34191274,1
94.31220768,1
93.88613742,1
92.49558291,1
92.90954401,1
93.05859789,1
92.48729753,1
93.1699835,1
92.38990125,1
91.77159521,1
93.17268894,1
92.25229077,1
92.25980998,1
92.07858831,1
91.73200506,1
92.00158379,1
91.41688562,1
92.06870684,1
91.70191941,1
91.68488841,1
91.86554981,1
91.59099833,1
90.00476208,1
92.01186535,1
91.34371774,1
90.18899312,1
91.31198143,1
91.3276485,1
90.89883007,1
90.91313581,1
89.10044195,1
91.06048606,1
89.49375514,1
90.08350413,1
90.12990294,1
89.62331707,1
87.94802892,1
87.7974717,1
86.30828323,1
83.95560999,1
83.48159228,1
82.54602534,1
83.80003703,1
86.05459289,1
86.55680602,1
86.68859989,1
86.31910048,1
86.64302929,1
87.03890921,1
87.4074622,1
85.68921347,1
85.50213993,1
87.23784576,1
86.80322094,1
86.41329244,1
86.89388531,1
86.50594009,1
87.73099199,1
86.95956199,1
86.32784311,1
86.29755944,1
87.74909586,1
87.31214808,1
85.9386812,1
87.68990719,1
86.17371318,1
87.64336298,1
86.81007406,1
87.10230825,1
87.11476608,1
86.38852748,1
86.09200815,1
87.7872768,1
86.40571727,1
85.47529702,1
85.47304347,1
86.24693868,1
87.5772134,1
85.66843587,1
85.44931632,1
86.70835504,1
87.72763514,1
86.04174634,1
86.80029473,1
86.87924609,1
86.3390005,1
85.40223256,1
86.08683635,1
87.05385686,1
86.01694108,1
86.82183841,1
86.20226406,1
86.5949584,1
87.48336065,1
86.81420998,1
86.1927822,1
86.55079523,1
85.82512756,1
85.85702358,1
86.45327798,1
86.18520995,1
85.16077197,1
84.63004,1
84.68400602,1
84.31197464,1
83.93056993,1
86.15235654,1
85.71211797,1
85.21991982,1
84.14634798,1
83.55426059,1
84.15691017,1
83.99817969,1
84.81904416,1
84.83547212,1
84.78363454,1
84.0507637,1
84.06273362,1
82.60652718,1
82.96708692,1
82.24611867,1
82.73174477,1
83.44382615,1
82.73705297,1
82.75158659,1
83.80145072,1
83.96109218,1
83.21543367,1
84.7771023,1
84.29216393,1
83.98862815,1
85.64982183,1
85.33169662,1
85.93756803,1
87.26605022,1
85.86738449,1
86.5456439,1
88.12683011,1
88.04317026,1
87.67903123,1
88.35283273,1
87.58134338,1
89.2602974,1
88.10449982,1
89.7587153,1
90.62805552,1
91.41583379,1
89.89437529,1
91.21899568,1
91.6595425,1
92.2551412,1
92.0275337,1
93.50271351,1
92.29828767,1
94.04535734,1
93.06697518,1
93.69968524,1
92.59702597,1
92.52782913,1
91.98150585,1
92.23059968,1
94.04815377,1
91.99618867,1
92.42489167,1
91.31241538,1
93.39742974,1
92.9563434,1
92.76993607,1
92.63245472,1
90.82450683,1
90.52507735,1
91.40058207,1
91.73142987,1
91.47876457,1
91.75934405,1
91.7267664,1
90.08738705,1
91.80366809,1
89.38491363,1
90.33817691,1
90.67748199,1
89.47614676,1
89.04196082,1
90.92029795,1
90.56175276,1
88.68593841,1
88.35503548,1
89.07119846,1
88.93945342,1
90.15025403,1
89.51528422,1
88.28563061,1
88.67868535,1
88.46633011,1
87.96853045,1
88.81530098,1
87.3077584,1
88.68598164,1
88.37172779,1
87.75024112,1
88.13650496,1
86.67981691,1
87.63706246,1
88.18641789,1
86.27844407,1
86.99257052,1
86.36979703,1
86.46681784,1
85.45984968,1
86.70884985,1
86.70719118,1
87.34512473,1
87.60582274,1
85.67567721,1
87.22500317,1
86.88021118,1
86.70311133,1
87.76354479,1
85.70825305,1
87.23519526,1
87.39095437,1
87.56376217,1
87.18013695,1
86.202937,1
87.72876576,1
86.43525592,1
85.99005185,1
86.91699974,1
87.06967677,1
87.3243692,1
87.12654053,1
87.56901799,1
86.25383374,1
86.21579648,1
87.50790094,1
86.66155595,1
86.7335566,1
87.66514068,1
88.60762944,1
87.869214,1
86.91539341,1
86.92065528,1
88.46084295,1
89.07656535,1
87.82631392,1
89.00618314,1
88.62507017,1
87.65227218,1
88.10505453,1
89.04199909,1
88.2987213,1
89.10382585,1
88.92304712,1
88.89741834,1
87.93137214,1
90.28704345,1
90.24894377,1
89.49170243,1
88.84949943,1
90.44289975,1
90.18228773,1
88.53329247,1
88.58156446,1
88.3214759,1
90.35126607,1
90.29484224,1
88.71483252,1
90.49639155,1
89.39905036,1
88.42508743,1
88.59150579,1
88.9067928,1
90.55695715,1
89.2083462,1
90.25847155,1
89.28095637,1
90.100051,1
90.32928473,1
89.98486609,1
90.03168726,1
90.58844422,1
90.00108313,1
89.44579235,1
89.58302971,1
88.50709001,1
89.84298745,1
88.8814703,1
89.97021989,1
88.75358473,1
90.17327138,1
89.69173264,1
88.98165358,1
90.23483402,1
88.5273052,1
89.77296161,1
89.46412113,1
88.49690097,1
90.37960484,1
89.76715579,1
90.3960986,1
89.082631,1
90.44009104,1
90.58487216,1
89.00465603,1
89.32412407,1
89.14457402,1
90.55343188,1
89.10739418,1
89.51362755,1
88.66458889,1
88.21022327,1
89.23458975,1
90.17697537,1
88.71191689,1
89.90468513,1
88.84538954,1
90.59249864,1
89.59324771,1
88.59303386,1
90.03241947,1
89.95272847,1
89.77518035,1
88.20684656,1
88.26816285,1
88.925876,1
88.20851725,1
89.46584931,1
89.28633231,1
89.83081717,1
90.13668356,1
89.70196636,1
89.86723141,1
89.03324718,1
89.32844598,1
89.71805843,1
88.8536997,1
89.04990927,1
89.34880242,1
88.80070422,1
88.99783403,1
89.82307731,1
90.50498861,1
90.25498594,1
90.28477262,1
90.43646233,1
90.02479128,1
88.93733726,1
89.16321068,1
89.29830332,1
90.29788953,1
91.37836607,1
90.63908034,1
91.29684434,1
89.48974781,1
91.63561264,1
90.39010504,1
90.49980404,1
89.47661767,1
91.46078763,1
91.59822547,1
90.94507459,1
91.22254165,1
92.88887792,1
92.27634399,1
91.73015803,1
92.30789722,1
92.80488388,1
94.9220929,1
94.9833025,1
95.80802397,1
95.54177624,1
94.42250065,1
95.14304752,1
93.35505987,1
95.47641797,1
94.95828073,1
93.34390753,1
94.1819936,1
93.71663028,1
94.90396137,1
94.16421813,1
92.8386063,1
92.38627723,1
92.68313044,1
91.99726074,1
92.52968483,1
92.14585776,1
93.54644279,1
92.74830746,1
92.74978411,1
92.05384054,1
93.41527475,1
91.9892254,1
92.62966305,1
92.74278558,1
92.94321876,1
92.24538066,1
92.09029363,1
92.65225308,1
92.79796008,1
91.23451841,1
92.07604133,1
93.23925936,1
93.13175174,1
91.53161476,1
91.67790646,1
93.04174066,1
91.49447902,1
92.69900213,1
91.27674649,1
91.84845825,1
92.81035048,1
93.11365539,1
91.29086352,1
92.03216075,1
92.83615831,1
91.49108944,1
92.48426846,1
91.28060571,1
92.04318934,1
92.0829413,1
92.33796222,1
91.20097518,1
92.4427577,1
92.5266086,1
91.86942798,1
91.10636048,1
91.5694939,1
91.42275921,1
91.93945394,1
91.87586899,1
91.41586433,1
91.2157981,1
91.62863123,1
92.04130903,1
92.44876633,1
91.38261566,1
91.94847326,1
91.27076746,1
91.35000288,1
93.1153972,1
92.0499181,1
91.79038469,1
91.18554567,1
91.92237367,1
91.57983106,1
92.03457295,1
93.0183055,1
93.34532541,1
91.21710446,1
92.43345991,1
92.8098316,1
91.59374196,1
91.7360828,1
92.45505492,1
91.17826854,1
91.37048067,1
92.86806189,1
93.16316772,1
91.64023473,1
92.62432569,1
93.00742899,1
92.39463959,1
91.4287404,1
92.89795823,1
91.94370925,1
92.17943645,1
91.25303282,1
92.02616803,1
92.42890014,1
91.75610675,1
91.95959548,1
91.258303,1
92.97942601,1
91.16741579,1
91.37114684,1
92.40117771,1
92.18698135,1
92.60152442,1
91.9779753,1
92.89076075,1
93.22542746,1
91.67778125,1
91.57388617,1
93.13693942,1
93.0028204,1
93.11146584,1
93.30556207,1
93.9609695,1
93.95415388,1
92.73828754,1
93.35181721,1
95.0591541,1
95.53344283,1
94.52004392,1
93.65161243,1
95.46219248,1
95.35321827,1
95.17640223,1
94.18775709,1
92.57889531,1
94.18912169,1
92.95731042,1
92.71709048,1
91.71731446,1
91.60548967,1
91.60200497,1
92.39731261,1
91.81453916,1
91.47478998,1
91.19099413,1
92.42996876,1
90.99331782,1
90.57161276,1
90.55287286,1
91.92641876,1
91.44238931,1
89.93974064,1
91.49284402,1
91.42246426,1
91.36886602,1
91.55840696,1
91.80080029,1
89.91869742,1
91.47960563,1
91.36095518,1
91.42556291,1
91.35574414,1
90.13897747,1
90.17086022,1
91.85817152,1
90.76161106,1
91.43699992,1
89.96939968,1
91.62335531,1
91.33443282,1
91.07681558,1
90.79230387,1
91.90982526,1
90.5747328,1
90.52078246,1
89.62604996,1
90.06017044,1
